LTV1	1333	22	154	1541	467	2214
LUC7L	2066	61	201	1669	547	2831
LUC7L2	6539	190	736	5858	1897	8401
LUC7L3	12092	280	1076	9765	3169	13459
LUM	670	35	76	554	210	856
LURAP1	231	6	26	197	87	274
LURAP1L	1167	26	121	960	313	1528
LUST	1852	39	207	1633	551	2428
LUZP1	8425	219	804	8796	2703	11790
LUZP2	1084	22	131	816	250	1187
LUZP6	11815	359	1167	11418	3432	15746
LXN	502	20	26	487	144	590
LY6E	8253	229	1111	9020	2907	17297
LY6G5B	371	18	40	368	119	588
LY6G5C	31	1	43	17	72
LY6G6C	?	?	?	?	?	4
LY6G6D	?	?	?	?	?	1
LY6K	2416	81	312	2032	693	3160
LY75	2017	88	303	2753	847	4046
LY75-CD302	1885	57	208	1369	527	2053
LY86	?	?	?	?	?	1
LY86-AS1	39	1	3	26	3	46
LY96	599	24	50	668	204	1121
LYAR	1727	46	169	2482	765	3364
LYG1	73	4	3	64	25	82
LYG2	25	2	5	10	7	27
LYL1	?	?	?	4	2	11
LYN	925	17	95	1258	423	1918
LYNX1	104	6	43	18	115
LYPD1	1778	47	169	2157	701	3456
LYPD3	13	4	108	32	223
LYPD4	?	?	?	?	?	1
LYPD5	83	10	50	13	86
LYPD6	960	24	120	1284	434	1763
LYPD6B	165	2	9	161	46	247
LYPLA1	7040	187	652	9630	2848	14288
LYPLA2	1429	58	193	1254	344	2230
LYPLAL1	973	29	85	712	295	1271
LYRM1	1161	32	74	971	318	1264
LYRM2	4615	132	503	4163	1205	5630
LYRM4	1519	55	140	1507	503	2197
LYRM5	491	14	50	350	94	571
LYRM7	5201	174	718	6119	1940	9073
LYRM9	?	?	?	4	2	6
LYSMD1	628	16	65	601	204	910
LYSMD2	548	13	48	552	164	902
LYSMD3	3550	107	281	2603	812	3881
LYSMD4	366	13	31	266	95	444
LYST	8472	208	785	7200	2616	10401
LYVE1	?	?	?	?	?	12
LYZ	2286	84	329	2863	967	5048
LYZL4	?	?	?	?	?	3
LYZL6	?	?	?	?	?	1
LZIC	1770	54	159	1708	505	2408
LZTFL1	1842	49	171	1204	365	1708
LZTR1	2773	89	427	1727	635	3422
LZTS1	937	29	150	583	214	893
LZTS1-AS1	30	6	26	8	40
LZTS2	1175	44	169	762	287	1547
M1	?	?	?	?	?	10
M1AP	19	3	4	31	3	32
M6PR	18385	484	1527	14012	4637	19282
MAATS1	?	?	?	23	4	39
MAB21L1	48	2	6	47	9	72
MAB21L2	210	6	45	215	87	309
MAB21L3	32607	1084	3044	35176	10529	39717
MACC1	1283	68	243	1561	475	2744
MACF1	67146	1863	6688	61397	20446	81017
MACROD1	426	20	53	378	104	497
MACROD2	?	?	?	28	9	30
MACROD2-AS1	?	?	?	?	?	1
MAD1L1	1990	58	295	1937	573	3578
MAD2L1	4984	141	423	4525	1436	6968
MAD2L1BP	1714	59	152	1731	481	2481
MAD2L2	2419	63	270	2042	697	3392
MADCAM1	?	?	?	?	?	4
MADD	5338	147	735	4963	1589	7444
MAEA	1089	44	185	1153	441	1930
MAEL	?	?	?	2	2	14
MAF	?	?	?	30	8	44
MAF1	4016	115	538	3450	1061	5276
MAFA	?	?	?	4	5	20
MAFB	31	2	4	53	20	89
MAFF	1207	32	145	2032	676	2792
MAFG	1572	45	134	1606	521	2737
MAFG-AS1	45	8	68	10	115
MAFIP	3438	105	403	3215	944	4822
MAFK	382	16	84	351	90	720
MAGEA1	96	12	122	30	206
MAGEA10	922	42	160	1334	369	1879
MAGEA10-MAGEA5	40	5	51	19	64
MAGEA11	108	16	94	29	150
MAGEA12	307	6	40	321	112	482
MAGEA2	284	36	58	362	104	530
MAGEA2B	234	28	48	274	96	449
MAGEA3	301	17	36	212	64	337
MAGEA4	1882	48	210	2108	657	3436
MAGEA5	40	5	51	19	64
MAGEA6	418	19	38	318	90	510
MAGEA8	3	1	6	1	3
MAGEA9	10291	292	996	9135	2808	14180
MAGEA9B	10291	292	996	9135	2808	14180
MAGEB10	496	20	91	619	177	907
MAGEB6	?	?	?	6	2	6
MAGEC1	8	2	5	5	12
MAGEC2	171	2	23	183	42	273
MAGEC3	?	?	?	?	?	8
MAGED1	12778	357	1335	10411	3120	15067
MAGED2	7789	276	830	6333	2136	9652
MAGED4	10505	336	1311	8849	2806	13856
MAGED4B	10505	336	1311	8849	2806	13856
MAGEE1	185	8	20	185	74	237
MAGEF1	2313	70	218	1865	634	2968
MAGEH1	469	16	39	382	134	577
MAGI1	1476	46	177	1951	628	2825
MAGI1-AS1	71	3	86	18	104
MAGI2	306	6	39	310	87	474
MAGI2-AS2	10	3	22	6	20
MAGI2-AS3	3476	99	371	2940	992	4528
MAGI3	2649	56	287	2234	738	2953
MAGIX	8	5	11	4	22
MAGOH	1330	49	164	2155	700	3180
MAGOH2	21	3	20	5	21
MAGOHB	2313	66	178	2391	762	3813
MAGT1	15305	444	1404	9534	3120	14237
MAK	965	36	157	1289	389	1683
MAK16	3766	162	336	4489	1369	5982
MAL	?	?	?	?	?	4
MAL2	114	1	12	93	24	165
MALAT1	182992	5234	20988	212220	75639	359144
MALL	2871	82	346	2946	824	4600
MALSU1	1154	27	125	1425	518	1962
MALT1	7174	201	687	7842	2553	11054
MAMDC2	761	18	66	284	94	502
MAMDC4	440	13	110	185	106	524
MAML1	2716	74	266	3301	924	4794
MAML2	3353	98	368	3536	1112	4809
MAML3	223	4	28	328	109	445
MAMLD1	1003	21	125	1202	420	1497
MAMSTR	72	3	7	27	27	90
MAN1A1	2942	77	286	2039	531	3022
MAN1A2	6960	204	667	4270	1400	6127
MAN1B1	6316	208	835	5323	1550	7841
MAN1C1	455	10	54	155	57	239
MAN2A1	14665	454	1280	10760	3723	14890
MAN2A2	4124	117	548	3066	1033	4895
MAN2B1	3826	132	462	3180	1017	5429
MAN2B2	1631	33	202	853	341	1671
MAN2C1	2355	76	315	1333	548	2730
MANBA	1945	59	252	1953	642	2811
MANBAL	1208	32	136	926	278	1560
MANEA	4590	103	371	2494	775	3754
MANEAL	2154	59	331	2273	670	3799
MANF	7358	172	680	5082	1932	7069
MANSC1	944	31	105	797	257	1127
MANSC4	12	2	2	10	2	13
MAOA	43	4	4	32	11	29
MAOB	?	?	?	?	?	3
MAP1A	3505	120	378	2188	686	3017
MAP1B	58991	1659	5928	43873	13917	56687
MAP1LC3A	220	6	42	143	39	292
MAP1LC3B	3553	78	347	4677	1458	6126
MAP1LC3B2	455	17	26	582	159	676
MAP1LC3C	2458	107	355	3332	965	4854
MAP1S	289	20	49	284	78	613
MAP2	249	2	25	169	53	233
MAP2K1	4647	177	559	6502	2092	10244
MAP2K2	3607	151	558	2717	685	4882
MAP2K3	836	25	121	1279	321	2211
MAP2K4	3420	70	289	4892	1446	6572
MAP2K4P1	91	2	12	165	33	157
MAP2K5	893	33	87	716	237	1117
MAP2K6	166	17	34	13	99
MAP2K7	495	20	75	483	127	860
MAP3K1	5283	160	475	4555	1402	6656
MAP3K10	152	3	45	155	42	263
MAP3K11	974	40	179	914	261	1762
MAP3K12	2232	80	320	1456	512	2475
MAP3K13	3824	124	499	4483	1397	6888
MAP3K14	672	31	148	696	218	1332
MAP3K14-AS1	81	1	14	96	27	148
MAP3K15	576	10	59	457	139	713
MAP3K19	13	6	10	9	27
MAP3K2	6555	227	628	8262	2597	11482
MAP3K3	2640	76	306	1698	587	2840
MAP3K4	6321	163	652	6160	1997	8344
MAP3K5	1627	37	176	1796	614	2446
MAP3K6	1694	49	245	819	266	1527
MAP3K7	8633	268	731	8306	2841	12124
MAP3K8	195	6	21	128	53	219
MAP3K9	2390	86	306	2844	940	4243
MAP4	28598	784	2921	22119	7063	30381
MAP4K1	766	28	117	1170	370	1643
MAP4K2	1609	56	183	1236	414	2343
MAP4K3	5830	155	532	6326	2086	9084
MAP4K4	23117	733	2515	28369	8841	39428
MAP4K5	11704	341	1113	10053	3401	13866
MAP6	80	6	89	29	108
MAP6D1	473	11	55	448	175	652
MAP7	100	13	167	66	271
MAP7D1	4051	128	659	4606	1511	8315
MAP7D2	805	17	76	1142	441	1801
MAP7D3	8266	232	899	7003	2218	10051
MAP9	1632	32	181	2122	626	2928
MAPK1	15862	424	1471	16519	5104	23357
MAPK10	?	?	?	25	1	13
MAPK11	160	4	43	147	36	286
MAPK12	1211	63	223	745	227	1661
MAPK13	2937	100	309	3773	1272	5494
MAPK14	7249	157	626	7710	2554	10505
MAPK15	?	?	?	?	?	15
MAPK1IP1L	14791	422	1584	15504	4902	23173
MAPK3	1663	64	209	1118	378	1852
MAPK4	?	?	?	?	?	2
MAPK6	7371	226	781	5722	1939	8073
MAPK7	675	10	103	623	204	1207
MAPK8	2538	82	238	3067	979	4327
MAPK8IP1	771	31	133	394	123	787
MAPK8IP2	77	2	10	70	33	174
MAPK8IP3	1241	31	255	1180	400	2158
MAPK9	3063	87	329	3353	1098	4697
MAPKAP1	7091	211	667	8007	2543	10886
MAPKAPK2	3679	136	398	4147	1173	6249
MAPKAPK3	2684	66	288	3208	1055	4662
MAPKAPK5	1922	57	233	2247	761	2940
MAPKAPK5-AS1	554	22	65	598	199	853
MAPKBP1	4213	131	540	5023	1602	8001
MAPRE1	18322	545	1783	15230	4656	21362
MAPRE2	4536	116	512	4199	1380	6297
MAPRE3	275	15	25	215	79	370
MAPT	245	8	28	287	52	359
MAPT-AS1	?	?	?	?	?	2
MAPT-IT1	?	?	?	6	5	6
MARC1	271	7	35	130	39	140
MARC2	395	12	30	311	93	350
MARCH1	1684	40	146	1265	407	1719
MARCH10	?	?	?	9	6	20
MARCH11	?	?	?	5	4	10
MARCH2	269	2	61	292	54	488
MARCH3	1075	42	102	1428	414	2090
MARCH4	1324	33	145	1298	487	1860
MARCH5	2121	55	185	2295	656	3178
MARCH6	22962	589	2203	15512	5209	22231
MARCH7	9316	262	905	9301	2880	12491
MARCH8	865	20	54	667	220	912
MARCH9	324	16	37	216	65	335
MARCKS	16871	465	1644	13564	4314	20677
MARCKSL1	2511	76	260	2217	755	3528
MARCO	?	?	?	?	?	13
MARK1	580	22	87	677	241	948
MARK2	2258	69	211	1838	611	3056
MARK2P9	?	?	?	?	?	14
MARK3	8249	218	826	10802	3467	15387
MARK4	857	50	137	836	237	1286
MARS	9665	273	1131	7802	2530	11339
MARS2	456	23	56	634	192	968
MARVELD1	2565	83	276	2371	776	3393
MARVELD2	237	7	29	260	100	395
MARVELD3	1405	66	259	1881	589	2895
MAS1	?	?	?	?	?	5
MASP1	3	4	7	2	2
MASP2	328	9	45	266	91	370
MAST1	65	2	12	15	6	50
MAST2	4620	123	561	3524	961	5277
MAST3	1140	48	211	959	288	1748
MAST4	2052	62	202	4221	1433	6232
MASTL	5023	134	447	4969	1514	7133
MAT1A	?	?	?	6	2	12
MAT2A	19226	521	1886	20363	6946	28707
MAT2B	5391	107	540	6128	1993	9487
MATK	?	?	?	?	?	2
MATN1	?	?	?	?	?	26
MATN1-AS1	18	3	14	7	37
MATN2	29489	819	2939	15134	4995	21096
MATN3	1737	53	185	1022	320	1432
MATN4	?	?	?	?	?	10
MATR3	42985	1067	4033	34831	10999	48678
MAU2	1957	90	333	1861	606	3170
MAVS	18469	591	2369	19041	5924	28566
MAX	2475	97	257	3254	1110	5499
MAZ	4236	99	562	2896	1027	5138
MB	?	?	3	8	5	17
MB21D1	1977	61	215	2554	839	3834
MB21D2	3562	92	335	4027	1251	5682
MBD1	3516	120	455	3278	1016	5542
MBD2	5570	188	576	4941	1545	6875
MBD3	964	38	193	423	149	1097
MBD3L2	58	9	21	10	56
MBD3L3	45	9	11	3	50
MBD3L4	45	9	11	3	54
MBD3L5	45	9	11	3	54
MBD4	3694	96	385	3790	1220	5392
MBD5	992	28	114	989	338	1440
MBD6	730	29	94	572	146	915
MBIP	1709	47	153	1823	543	2772
MBL1P	67	2	2	77	16	80
MBL2	?	?	?	?	?	2
MBLAC1	61	3	7	49	15	100
MBLAC2	603	11	60	491	166	735
MBNL1	22210	535	2116	22639	7341	32973
MBNL1-AS1	981	24	84	896	317	1463
MBNL2	6572	141	589	4144	1250	5812
MBNL3	90	3	13	112	34	118
MBOAT1	6237	225	788	5735	1825	9179
MBOAT2	10164	280	1063	9172	3006	12362
MBOAT4	?	?	?	16	11	18
MBOAT7	3423	106	522	2426	837	4211
MBP	1255	46	157	1829	557	2592
MBTD1	1890	64	199	1642	570	2319
MBTPS1	13195	428	1563	9912	3107	14238
MBTPS2	2252	59	228	1454	492	1934
MC1R	261	4	37	140	51	249
MC2R	332	7	27	349	147	398
MC4R	45	2	8	48	15	72
MCAM	21963	597	2581	14568	4379	23912
MCAT	548	21	57	586	179	873
MCC	2638	90	320	3002	910	4259
MCCC1	3846	75	355	3349	1083	4535
MCCC2	6426	203	636	4922	1438	6537
MCCD1	17	4	29	7	51
MCEE	200	8	27	258	74	407
MCF2	27	3	26	7	45
MCF2L	?	?	?	?	?	6
MCF2L2	1553	53	264	1710	470	2898
MCFD2	27334	766	2486	26979	8624	35551
MCHR1	?	?	?	?	?	4
MCHR2	37	1	6	40	18	76
MCIN	177	3	20	116	27	158
MCL1	16145	435	1557	25787	8291	37375
MCM10	6051	151	548	4980	1570	6945
MCM2	12301	431	1437	7657	2445	13121
MCM3	20419	560	2026	14821	4928	20890
MCM3AP	7202	239	818	7286	2282	10493
MCM3AP-AS1	889	14	91	764	243	1210
MCM4	33895	937	3555	27014	8692	40003
MCM5	7806	254	1094	4595	1605	8689
MCM6	6728	183	568	3879	1195	5859
MCM7	20455	611	2494	14666	4588	23043
MCM8	13197	360	1310	12634	3910	17301
MCM9	2199	64	210	1613	479	2056
MCMBP	9129	219	824	9663	3151	13552
MCMDC2	1640	67	204	1980	619	2945
MCOLN1	286	10	38	215	65	408
MCOLN2	143	4	17	157	65	221
MCOLN3	672	23	51	606	172	795
MCPH1	2460	72	242	2712	841	4005
MCRS1	2483	93	301	1746	529	3010
MCTP1	222	9	21	131	74	229
MCTP2	242	4	11	183	83	317
MCTS1	6841	260	868	7334	2261	10523
MCU	3263	93	295	3881	1236	5484
MDC1	5548	214	653	3801	1147	5120
MDFI	79	1	15	84	26	130
MDFIC	1728	68	184	1482	440	2098
MDGA1	874	28	112	1196	419	2113
MDGA2	66	13	30	14	68
MDH1	14081	421	1163	12529	3830	16925
MDH1B	24	2	19	4	39
MDH2	3917	112	585	3875	1217	6924
MDK	3358	99	594	2669	947	5215
MDM1	1581	40	170	1406	490	1856
MDM2	24886	682	2660	21251	6517	33252
MDM4	9005	292	1018	8305	2623	11373
MDN1	34105	859	3403	30199	10182	39309
MDP1	502	4	52	376	141	556
MDS2	151	5	27	198	60	323
ME1	2228	59	197	2063	689	2805
ME2	7031	230	721	6656	2213	9811
ME3	860	43	122	1188	360	1862
MEA1	4342	120	412	3927	1287	5944
MEAF6	3650	117	366	4571	1603	6453
MECOM	1161	22	111	1401	439	1783
MECP2	4025	121	396	3505	1127	5342
MECR	926	34	108	877	289	1445
MED1	9325	262	929	9051	2887	12391
MED10	528	12	59	744	196	1333
MED11	349	13	46	237	73	398
MED12	5996	190	701	4367	1383	6395
MED12L	3159	80	353	2249	691	3314
MED13	22638	566	2224	23596	7485	32658
MED13L	12103	351	1101	11648	3807	15560
MED14	8189	224	835	6998	2426	10025
MED15	1872	63	296	1837	717	3540
MED16	553	11	119	256	107	687
MED17	3602	85	346	3943	1267	5839
MED18	1822	90	245	2305	746	3494
MED19	695	15	61	548	185	918
MED20	1778	49	157	1844	655	2926
MED21	3458	82	300	2651	856	3678
MED22	1739	69	249	1377	415	2289
MED23	8963	255	779	7547	2518	11056
MED24	3654	113	388	3062	1004	5217
MED25	653	5	81	376	136	707
MED26	514	9	67	585	200	954
MED27	2007	64	143	2515	857	3465
MED28	1258	48	146	1387	389	2023
MED29	1979	54	201	2518	744	3864
MED30	814	17	77	933	317	1527
MED31	757	25	97	930	264	1444
MED4	1773	29	169	2332	727	3249
MED4-AS1	539	8	45	721	267	950
MED6	3161	109	339	4294	1323	5875
MED7	936	26	53	640	184	903
MED8	2982	83	295	2692	881	3888
MED9	712	14	86	902	271	1328
MEDAG	477	19	38	365	134	526
MEF2A	3714	136	412	3005	961	4603
MEF2B	78	5	16	51	26	171
MEF2BNB	420	15	46	369	120	745
MEF2BNB-MEF2B	217	7	26	142	74	386
MEF2C	36	4	26	8	42
MEF2D	738	14	92	1027	353	1671
MEFV	1943	68	265	2493	699	3618
MEG3	451	26	48	597	182	834
MEG9	45	2	40	14	96
MEGF10	43	11	70	19	73
MEGF11	583	18	67	402	164	556
MEGF6	405	10	45	138	76	384
MEGF8	3836	167	510	2145	699	3818
MEGF9	1482	45	155	1561	496	2301
MEI1	20	3	43	17	62
MEIOB	76	1	4	34	27	73
MEIS1	974	26	106	942	356	1270
MEIS1-AS3	?	?	?	7	2	4
MEIS2	9111	253	899	5895	1836	8737
MEIS3	420	8	51	278	68	449
MEIS3P1	1874	54	186	1271	418	2186
MELK	14181	334	1310	13466	4543	19276
MEMO1	2291	51	259	2635	863	3739
MEN1	2143	84	311	1686	545	2994
MEOX1	1	2	29	4	48
MEOX2	?	?	?	6	3	16
MEP1A	?	?	?	?	?	2
MEP1B	11	1	5	8	15
MEPCE	2448	76	283	1904	603	3172
MERTK	1484	54	100	748	249	931
MESDC1	501	23	69	741	229	1152
MESDC2	7363	187	797	6944	2215	9445
MESP1	9	2	7	4	32
MESP2	27	2	4	36	3	50
MEST	39339	1109	3658	17836	5911	24567
MESTIT1	538	25	78	679	236	1004
MET	36348	963	3243	27612	9238	37471
METAP1	5149	148	483	5181	1717	7152
METAP1D	422	7	55	272	87	384
METAP2	9925	269	773	10401	3384	14844
METRN	30	8	22	3	48
METRNL	334	12	60	168	65	396
METTL1	418	12	51	709	265	1122
METTL10	1127	41	124	1157	399	1604
METTL12	317	12	38	244	82	386
METTL13	1372	49	148	1550	506	2230
METTL14	2201	43	211	2167	662	3010
METTL15	3205	105	295	3107	988	4734
METTL16	3027	95	359	3965	1274	5288
METTL17	4676	134	440	4286	1461	6299
METTL18	480	16	41	330	104	499
METTL20	829	46	111	1099	395	1530
METTL21A	22834	838	2993	25435	8178	33840
METTL21B	621	25	80	816	247	1132
METTL21C	?	?	?	8	2	13
METTL21D	786	12	81	786	255	1221
METTL21EP	27	2	4	22	5	34
METTL22	826	42	116	907	298	1335
METTL23	1012	36	132	1060	339	1460
METTL24	?	?	?	?	?	12
METTL25	286	9	36	199	60	344
METTL2A	4810	168	541	5082	1587	7008
METTL2B	5009	179	548	5725	1727	7796
METTL3	6460	239	689	6445	2048	9007
METTL4	1606	43	135	1322	409	1834
METTL5	2416	76	263	2512	729	3875
METTL6	1732	49	203	1960	649	2811
METTL7A	893	14	133	549	201	994
METTL7B	314	5	37	155	28	206
METTL8	4234	144	546	4746	1449	6894
METTL9	4925	127	418	4973	1617	6695
MEX3A	811	12	88	551	171	721
MEX3B	388	10	52	359	106	533
MEX3C	3169	92	289	3757	1112	5403
MEX3D	595	18	50	622	155	1119
MFAP1	4090	142	366	4053	1366	5519
MFAP2	723	44	131	1467	513	2561
MFAP3	7354	180	655	6350	2097	8691
MFAP3L	193	2	16	168	48	239
MFAP4	99	6	113	45	168
MFAP5	1465	55	207	1910	652	2674
MFF	3884	91	326	3547	1207	5081
MFGE8	3732	123	495	2449	801	4317
MFHAS1	1316	51	147	1412	440	2339
MFI2	1587	62	246	830	205	1438
MFI2-AS1	265	7	34	120	28	213
MFN1	6510	130	555	5201	1752	7513
MFN2	11072	321	1197	10272	3246	15629
MFNG	?	?	?	?	?	26
MFRP	218	5	22	92	25	146
MFSD1	7669	224	643	6850	2364	9527
MFSD10	1169	31	145	503	203	985
MFSD11	3079	99	414	3345	1123	4773
MFSD12	1347	29	213	1482	527	2780
MFSD2A	972	25	100	1000	375	1554
MFSD2B	12	1	3	10	3	13
MFSD3	231	4	29	102	34	300
MFSD4	512	34	92	600	203	1050
MFSD5	1367	42	112	1111	338	1469
MFSD6	3124	67	291	1425	448	2026
MFSD7	14	1	8	5	31
MFSD8	2629	88	235	2187	720	3284
MFSD9	689	14	79	401	143	592
MGA	19927	460	1927	18641	6198	24740
MGAM	111	7	215	37	240
MGARP	599	20	70	299	118	441
MGAT1	3143	99	368	2519	737	4281
MGAT2	6491	164	646	4622	1471	6477
MGAT3	300	20	35	144	64	270
MGAT4A	1942	82	310	2299	706	3712
MGAT4B	6676	194	890	6345	2017	10278
MGAT4C	?	?	?	?	3	11
MGAT5	9879	323	1015	7769	2637	10962
MGAT5B	733	44	149	552	189	1030
MGC12916	95	2	8	92	37	137
MGC15885	32	3	4	27	13	36
MGC16025	?	?	?	13	3	15
MGC16121	470	11	70	257	75	451
MGC16142	212	2	20	379	110	375
MGC16275	143	6	32	100	38	186
MGC21881	769	16	76	854	255	1283
MGC27345	16065	472	1709	18114	5436	20872
MGC27382	?	?	?	?	?	1
MGC2752	1631	73	248	1744	494	2950
MGC2889	28	2	3	20	7	43
MGC32805	160	10	15	187	87	275
MGC34034	?	?	?	27	3	28
MGC34796	?	?	?	?	?	5
MGC39372	40	4	39	13	36
MGC39584	9	2	10	1	23
MGC45800	795	23	94	720	227	1060
MGC57346	904	23	80	748	271	1221
MGC70870	200	7	18	172	60	234
MGC72080	577	17	43	550	131	537
MGEA5	11124	290	1142	9151	3014	12438
MGLL	1486	36	179	1867	579	3049
MGME1	3980	96	380	3901	1261	5785
MGMT	141	5	33	91	28	190
MGP	?	?	?	4	4	19
MGRN1	1242	46	207	1528	432	2764
MGST1	1636	30	180	1746	510	2309
MGST2	897	37	78	773	272	1148
MGST3	2338	82	257	2024	705	2833
MIA	?	?	?	?	?	8
MIA2	?	?	?	41	9	43
MIA3	14167	346	1253	12645	4309	17580
MIA-RAB4B	138	11	23	78	20	125
MIAT	1911	51	225	957	352	1565
MIB1	17861	437	1683	15241	4658	21584
MIB2	282	7	87	133	67	468
MICA	5702	150	504	1942	621	2864
MICAL1	2857	83	381	2298	638	3694
MICAL2	8735	246	927	10368	3311	14350
MICAL3	16685	567	2021	15081	4956	22528
MICALCL	82	2	7	125	42	166
MICALL1	4927	143	701	4613	1426	7634
MICALL2	449	25	101	218	72	605
MICB	4072	111	389	2785	799	4134
MICU1	5064	143	419	4667	1416	6189
MID1	9788	228	992	6719	2305	10090
MID1IP1	362	16	48	174	63	368
MID2	292	10	40	545	201	927
MIDN	337	20	71	496	163	903
MIEN1	848	26	86	626	201	943
MIER1	5277	119	502	5130	1592	7278
MIER2	668	15	130	821	255	1537
MIER3	5318	141	469	6641	2177	9630
MIF	1177	63	271	602	215	1781
MIF4GD	415	4	42	281	127	543
MIIP	546	17	111	423	135	853
MILR1	276	22	34	371	83	486
MINA	3774	110	358	3572	1171	5092
MINK1	4339	157	588	3841	1202	6406
MINOS1	3741	98	415	4222	1163	6566
MINOS1P1	173	6	25	166	36	229
MINPP1	3464	81	331	2552	876	4081
MIOS	2634	83	262	2220	885	3198
MIOX	?	?	?	2	4	3
MIP	17	4	9	9	23
MIPEP	1322	31	135	1226	424	1808
MIPEPP3	509	11	51	335	99	449
MIPOL1	898	14	103	953	324	1334
MIR100	37	3	4	48	21	83
MIR100HG	3404	91	329	5319	1905	7393
MIR101-1	?	?	?	?	?	4
MIR101-2	?	?	?	45	18	64
MIR103A1	180	4	15	150	38	232
MIR103A2	130	5	8	174	55	230
MIR103B1	177	4	14	143	36	221
MIR103B2	130	5	8	173	55	230
MIR105-1	54	2	21	6	22
MIR105-2	54	2	19	8	19
MIR106B	286	7	36	208	59	335
MIR107	9	2	5	19	5	30
MIR10A	6	1	5	4	5
MIR10B	?	?	?	?	?	5
MIR1178	30	8	33	11	40
MIR1180	24	2	18	13	52
MIR1181	166	5	25	128	49	318
MIR1182	?	?	?	12	4	16
MIR1184-1	341	6	38	414	89	566
MIR1184-2	341	6	38	414	89	566
MIR1184-3	341	6	38	414	89	566
MIR1185-1	?	?	?	?	?	1
MIR1-2	132	3	15	116	24	168
MIR1203	?	?	?	?	?	1
MIR1204	66	2	9	80	27	89
MIR1205	27	3	24	13	34
MIR1206	43	4	5	50	11	62
MIR1207	26	1	4	27	10	43
MIR1208	?	?	?	?	?	1
MIR1225	14	1	9	2	20
MIR1226	65	2	10	57	18	83
MIR1227	48	1	6	21	17	75
MIR1228	39	2	8	8	9	28
MIR1229	55	11	49	10	87
MIR1231	50	1	34	8	46
MIR1233-1	124	14	14	146	46	232
MIR1233-2	124	14	14	146	46	232
MIR1234	32	8	16	4	39
MIR1236	142	7	14	121	26	211
MIR1237	?	?	?	?	?	5
MIR1238	22	3	3	20	4	23
MIR1244-1	4307	105	339	3887	1266	5765
MIR1244-2	4307	105	339	3887	1266	5765
MIR1244-3	4307	105	339	3887	1266	5765
MIR1245A	313	6	23	121	44	202
MIR1245B	313	6	23	121	44	202
MIR1248	1777	58	246	1215	727	1913
MIR1249	27	3	21	3	43
MIR1250	?	?	?	?	?	2
MIR1252	5	1	1	1	2
MIR1256	70	2	3	62	18	85
MIR125A	?	?	?	?	?	25
MIR125B1	31	5	70	20	93
MIR126	35	1	5	27	8	43
MIR1260B	43	3	10	33	18	77
MIR1262	252	8	19	203	63	237
MIR1266	?	?	?	2	2	9
MIR127	?	?	?	?	?	1
MIR1270-1	45	8	60	5	48
MIR1270-2	45	8	60	5	48
MIR1272	?	?	?	?	?	2
MIR1276	?	?	?	?	?	9
MIR1277	45	3	4	43	7	64
MIR1278	72	3	6	66	23	96
MIR1279	52	2	51	19	57
MIR1281	?	?	?	2	2	10
MIR128-1	28	2	33	8	39
MIR1282	1346	39	209	1235	373	2405
MIR1284	?	?	?	?	?	9
MIR1287	9	2	2	9	2	17
MIR1288	?	?	?	25	11	29
MIR1291	725	22	137	470	195	806
MIR1292	33	2	15	6	45
MIR1293	60	2	17	7	27
MIR1296	50	5	67	14	75
MIR1301	?	?	?	?	?	1
MIR1304	178	1	8	123	33	186
MIR1305	26	1	22	6	22
MIR1306	64	3	12	55	20	95
MIR1307	289	6	40	280	93	452
MIR130A	?	?	?	7	2	7
MIR130B	?	?	?	?	?	4
MIR1322	25	4	33	16	58
MIR133A1	127	3	15	118	28	166
MIR1343	76	2	3	95	31	148
MIR135A1	?	?	1	3	1	8
MIR135B	?	?	?	?	?	2
MIR136	?	?	?	?	?	3
MIR137	?	?	1	5	6	6
MIR137HG	95	15	209	96	308
MIR138-1	?	?	?	?	?	1
MIR139	?	?	?	?	1	3
MIR140	15	2	2	20	7	36
MIR141	?	?	?	?	?	2
MIR142	?	?	?	?	?	2
MIR143	?	?	?	?	?	1
MIR143HG	2815	126	381	3759	1222	5586
MIR145	?	?	?	?	?	2
MIR1469	19	2	22	8	39
MIR146A	?	?	?	12	4	10
MIR147B	?	?	?	?	?	1
MIR148B	226	8	37	235	87	311
MIR149	14	2	3	3	15
MIR152	?	?	?	?	?	16
MIR153-1	?	?	?	?	?	2
MIR1537	17	4	31	4	31
MIR1539	23	1	6	15	4	16
MIR154	?	?	?	?	?	1
MIR155	14	2	14	5	18
MIR155HG	731	12	69	799	248	1167
MIR15A	27	1	1	32	9	58
MIR15B	335	4	46	263	79	402
MIR16-1	19	1	28	6	56
MIR16-2	291	4	41	250	77	377
MIR17	?	?	?	9	10	21
MIR17HG	1443	51	173	1435	486	1992
MIR181A1	?	?	?	13	3	18
MIR181A2	43	1	2	38	11	35
MIR181A2HG	162	4	26	182	63	240
MIR181B1	?	?	?	15	6	21
MIR181B2	24	12	29	9	31
MIR181D	?	?	?	1	2	1
MIR182	?	?	?	?	?	1
MIR1827	1	2	1	1	2
MIR185	?	?	?	?	?	4
MIR186	110	5	14	167	52	277
MIR188	11	1	1	10	2	11
MIR18A	23	5	22	9	40
MIR1908	269	10	21	92	33	140
MIR1909	?	?	?	10	4	15
MIR190A	54	2	8	36	14	58
